Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67,Country Name
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LMC
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1323511891878,59.0946487754507,59.0496935182197,59.0330742866694,59.0518715119106,59.173750403937,59.4155560168636,59.6265785644783,59.8524840013738,60.1248254386487,60.2526337484001,59.9499257724841,59.5984824749249,59.3345687032685,59.0798982936048,58.8497379226211,58.8448402325695,58.8344846200437,58.7246347963246,58.7933525308043,58.8248653448053,58.4136782877759,57.9118308374635,57.3986879952473,56.9381446016586,56.5857836953315,56.1998459286435,55.8217859803088,55.4185281702057,56.4021853073621,55.1830951778106,55.5493605675168,0.0,0.0,Governance LMC
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0103607177734,49.1727294921875,49.7133483886719,50.2543106079102,50.7701187133789,50.763801574707,51.4824981689453,52.3453407287598,52.879280090332,53.4558486938477,54.0363311767578,54.5608100891113,55.4637794494629,56.1349296569824,56.8377914428711,57.6294212341309,58.1903381347656,59.1703109741211,59.9497718811035,60.711799621582,61.4822006225586,62.2262496948242,62.9246292114258,65.9544830322266,66.5831527709961,66.8106384277344,67.3192367553711,68.0335922241211,69.0177230834961,69.7088012695313,69.4279098510742,70.1396331787109,70.0437088012695,71.1675109863281,71.9415969848633,73.0341491699219,73.0488815307617,73.8166580200195,74.3267974853516,75.2041625976563,75.8780670166016,76.5231323242188,77.1488800048828,77.6690368652344,78.3562927246094,78.7906875610352,0.0,0.0,0.0,Governance LMC
Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827129329789094,0.825586352106594,0.813618334406196,0.808989650592493,0.802839302459404,0.799735210710411,0.796002808693416,0.785207322639288,0.769848236174451,0.765963908520913,0.759475384630634,0.746753159667549,0.734232526414383,0.747427369761063,0.74728982529317,0.753496459545586,0.753175691687197,0.755848602273173,0.752361123971545,0.740061313478316,0.741016841832421,0.737582428420486,0.727491198785992,0.720231321293194,0.715580118339296,0.712308000530748,0.718441724591393,0.716437161037705,0.714402063753977,0.702027367962066,0.690459622809212,0.0,0.0,0.0,Governance LMC
Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244271199020393,0.241394472720713,0.238272963203842,0.233530186596012,0.261539999861892,0.261261384311063,0.25961367616754,0.260795807609935,0.262757738646894,0.261501357519114,0.258907604524365,0.255832681578712,0.253294463200742,0.25715346365715,0.258267204236324,0.262392858659439,0.262733533926089,0.267087123140566,0.26617817433712,0.267576216950646,0.270033930956089,0.271127000046369,0.267371337940129,0.268549962798466,0.266013230129659,0.266342788982423,0.266280152645673,0.267018227661155,0.266483931226455,0.269867967431692,0.27218842531865,0.0,0.0,0.0,Governance LMC
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.58934662870389,3.60953930222577,3.63997058154414,3.67456373906237,3.70856137988088,3.7409636277123,3.765785966235,3.78147480361376,3.79673584965242,3.81224841099834,3.82575063881775,3.83780426574478,3.85655012440502,3.8823980567038,3.91186354116667,3.94385098949645,3.97915594999544,4.01404466845647,4.04198569067219,4.06191345150391,4.06776908572068,4.05844827620166,4.04394187491971,4.03277738722859,4.02636984580366,4.02159697114402,4.0210028802364,4.02693067017169,4.03786667057232,4.05277483560085,4.0697463889738,4.09139297707417,4.11765698449058,4.14755310607459,4.17806190834263,4.20910255148148,4.24397948851122,4.28121640085023,4.31687327436702,4.35204216423304,4.38916495698925,4.42863170432408,4.47502424545364,4.52286770751694,4.56411346033469,4.59924524729198,4.63109210955068,4.65952506566411,4.68466038382008,4.71181816075705,4.74327107763189,4.78398051063484,4.83782024445364,4.90196243887812,4.99113395011545,5.10773894138979,5.23499100282892,5.37310363156458,5.52078828811307,5.67553584187143,5.8188618717288,0.0,0.0,0.0,Governance LMC
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6720278616964,48.8483388185051,48.9127265229913,49.0779378030718,49.3152792652203,49.2339470876829,49.2811072741744,49.2860527024711,49.4812752807477,49.5693166086758,49.5814935135601,49.8196757910863,49.9761884343587,50.2326058858347,50.4280647978411,50.8457992884594,50.7338806729324,50.5855583236572,50.247528471044,50.1491411581117,49.9225963972678,49.6060301013316,49.2089050019469,48.7715791929113,48.4888692412841,48.2014514697749,47.8816456641764,47.5891894142792,47.1558627077157,48.7166818629403,48.1662043352304,48.3165104246452,48.5107831072432,0.0,Governance LMC
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6185375222488,21.7060476073945,21.4830400243713,21.6333236256935,22.788039025247,20.7589943105307,20.1886292145345,19.3780667361288,19.9542862825547,19.451255304648,17.9954376910999,18.0321685420476,17.0711424992697,17.9101253988201,17.9611839155378,18.8654546071189,19.2671116156406,18.8424614138036,17.9645809246556,17.615052885728,17.8889771370112,18.265682794802,17.6839201344601,18.6729025357773,17.890267636081,17.2470576925425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LMC
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1333366560073,40.7934674300653,41.3909306494155,42.5718729397481,43.0196184234153,42.4729965384459,42.2916363837896,41.7557283466734,42.1736668994528,41.3508504785224,41.1485092548991,40.7658371797073,40.1917546382326,39.8079969028206,39.168021792853,38.8435452525572,38.1418061186878,37.0631487467715,36.6655281951869,36.1377034852194,35.2500003315699,34.4160959858935,34.3599073895461,34.4679434245681,33.8253797091942,33.2551899373728,32.9514987869803,32.3761550219721,31.9218141569223,32.0061471688605,33.672007044718,0.0,0.0,0.0,Governance LMC
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.678252809609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0486805102112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5417245125955,0.0,0.0,0.0,0.0,Governance LMC
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19367031239266,7.19519660573786,8.80714858524088,11.3140296424922,25.6081669183344,18.2527217094478,19.0670094403229,18.0667613712729,15.9435545315834,24.9012996901366,22.1216694883482,15.6025081549609,8.88322753624062,7.68999464096096,7.49617667646281,6.46896279946587,3.72294688348554,5.879299020739,4.81940460754451,7.13763729301734,7.04689953961106,6.97498223831926,7.00318407002733,7.12966050115385,6.35305650879153,6.30905667328916,7.17238777123716,6.31429562648182,4.27926335078055,5.73966055585429,8.65053004978886,6.61588267271138,6.47215549460093,7.63558489543111,8.76388790914288,11.3384832895592,11.2596301509122,9.84330359005531,11.5805195575306,7.06960625225322,8.19223857972122,11.20478622894,10.6541128823463,9.90868854006472,8.89776987326226,5.33475074937628,4.47962963812218,5.64239837438501,7.64535156801409,6.35423623808514,3.69827943178209,0.0,0.0,0.0,Governance MEA
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance MEA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3569224786258,3.35577178741823,3.53023019934166,3.67289432810089,3.86146335240145,3.88950181671457,3.93989103053706,4.03963231958096,3.97060927045761,4.03300192038643,4.13088967535511,4.24778964847304,4.31996184813117,4.3952114224686,4.54968157220567,4.75056125139602,4.9115072352138,5.01762497405169,5.19531227330456,5.23934987794452,5.34841097027136,5.35149767012585,5.53731617151276,5.53726347657049,5.60389382794366,5.56914370245815,5.51644895108089,5.49626870834763,5.3763920192484,5.30136339830932,5.03381829765426,0.0,0.0,0.0,Governance MEA
"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1471.67458489829,-1572.53708467528,-1524.18164804333,-1410.00242977885,-1164.86926455504,-1191.24347369758,-1087.90131893191,-952.0773641869,-814.383115980265,-633.506443088923,-458.152324948973,-322.683201834619,-287.330220872129,-268.936482723725,-227.164999038416,-253.141669902002,-242.020013705498,-262.941505298637,-263.448338557109,-289.894173073879,-274.550891485538,-269.08131401513,-261.137877991705,-241.513078795529,-237.539776693758,-233.989982692699,-230.818419026415,-241.686167895214,-225.776917575066,-238.307485831201,-211.734880421248,-190.784665340958,-206.526600772797,-205.26134633712,-200.263567763958,-188.67586441956,-176.551494648848,-166.559112198685,-144.996821246917,-144.137077057609,-149.074861502084,-140.144534880439,-138.217733798991,-126.967883428979,64.9673633255356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance MEA
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01892447678376,5.36815690933762,5.51451979704199,5.31652151468608,5.18565797880744,5.31861687987797,5.30825068818473,5.29013773401284,5.45341249108639,5.62433019076853,5.60784698463462,5.56037588890611,5.64405907833514,5.54806818823795,5.75402681185294,5.71296414143531,5.63196976128734,5.69191392278695,5.61701562532273,5.61309175800205,5.63239913103402,0.0,0.0,0.0,Governance MEA
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.833266933038,465.172443773207,530.10496476594,552.048177246425,587.504761398762,633.58386386146,676.884753931412,722.613388108423,831.382359894589,881.72340268287,971.664816178648,1059.63521074585,1047.63467234879,1068.52113915091,1097.43832195964,1110.74518827052,1156.33680920752,1206.31607207266,1262.08710242596,1186.17666246633,1216.25375617776,1299.59505455169,1362.89770229708,1425.3112396155,1438.20728970948,1438.71774361421,1490.29721647115,1481.63770712988,1504.20695341765,1493.96247983293,1575.974996152,1610.26962010698,1616.35079738864,1689.01580528747,1773.54575104143,1843.75051316691,1889.59680771926,1988.24351556076,2008.87922950229,2054.08602093369,2028.57987156081,2136.55371787551,2096.12620708131,2284.10567214511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance MEA
Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0840400022925,95.1145989562302,95.4444220900766,95.7274428679951,95.8631847500429,96.1088145121273,96.2429297163192,96.3679730803309,96.8844100176582,97.181505373762,97.2814461196744,97.5408159510528,97.8039134550868,97.8912535997222,97.7796838689663,97.8356178939039,97.8529402713903,98.0505504415741,98.1429791838084,98.0030280241367,97.8062445907052,98.0752048629662,98.168531757749,98.2552552972079,98.4495749439612,98.4118857887477,98.4858839781648,98.4436393421699,98.4590524571417,98.5279871875675,98.5817073338783,98.5189383338138,98.4805667185771,98.4400494071723,98.2128146298521,98.2644499339327,98.3846576075287,98.7090694730625,98.649857901649,98.5976325389606,97.6595248015354,97.3975355728653,98.0426710412763,97.3590212224688,97.3821241260262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance MEA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.552349147851,4.64642821138825,-4.11376806157523,5.18606040844487,2.18962313897795,1.64971446452545,-3.59538780337022,-2.90722356035778,-0.447436485947222,-0.998124887897205,1.17422376908547,-0.599047572492267,3.6457849460439,2.67346500648293,13.0872084215718,4.19456444284086,4.7353984480539,2.20482908588033,2.50047942310148,2.79448054530474,5.07452326321996,3.67714755107893,4.58116678323319,1.99251297491099,6.7500729761563,1.52326847027217,1.50755857153457,5.06395218900208,7.84617911505011,5.00427731120546,5.83785667047276,5.20518374827491,4.58906570103946,0.638872711425307,5.01225494716135,3.80327492188695,4.32719848034236,2.24439777103747,2.85237068870177,2.74580011793857,4.42792923332675,1.75153350138622,2.10586636540624,1.22452904826309,-3.77186820283873,4.41603475070096,5.75208276631716,0.0,Governance MEA
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance MEA
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3408985761699,49.3161882772066,49.3888310580861,49.5353056586142,49.6033100008871,49.2325529633148,48.9251298033144,48.8303248189968,48.6997866298855,49.1687006487091,49.0463939022334,48.7083082003706,48.2860745583382,48.5556517141546,48.8020069320559,49.0366792097154,49.0397628320063,49.0892711326989,48.6169565331502,48.9204735084329,49.2260324768633,48.9279567003325,49.112925044047,49.4378414876021,49.2342053393986,49.4904123851497,49.8214530571765,49.4921502147883,49.3293683474808,49.2538142933515,47.8335748786238,48.1405781598805,0.0,0.0,Governance MEA
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9449081420898,43.4411087036133,43.9699897766113,44.4968414306641,45.0939598083496,45.7737083435059,46.4823989868164,47.2485084533691,47.9981803894043,48.795539855957,49.532341003418,50.4976005554199,51.4833984375,52.5632400512695,53.3394584655762,54.4611282348633,55.5134811401367,57.9453887939453,59.1911811828613,60.1938781738281,61.062198638916,62.0339393615723,63.5264701843262,64.8490905761719,65.7698593139648,66.9545822143555,68.0058135986328,69.0017318725586,70.1146087646484,70.5489730834961,73.7918167114258,74.6841506958008,74.2721099853516,74.4103393554688,74.9132995605469,75.6090393066406,75.4946975708008,76.3234405517578,77.0996704101563,79.728630065918,79.500602722168,81.4155883789063,79.3865814208984,80.4386596679688,81.4997406005859,78.9509582519531,79.2720489501953,79.7373809814453,0.0,0.0,0.0,Governance MEA
Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81616225565301,1.79542048382869,1.81848958854586,1.87848268110107,1.90655789375711,1.91899683085135,1.92253275486617,1.93512292198195,1.93753425098833,1.91738893566922,1.96318739003016,1.89802281161539,1.84244840634543,1.91131566631176,1.92434011395499,1.94928517635313,1.94914602005173,1.91502696232502,1.89744607685064,1.81825650641188,1.82745009741605,1.7460796901606,1.8003420971989,1.71533694503699,1.66816175392978,1.66209117952734,1.73867323282399,1.76391356065095,1.76405595268395,1.69763953785465,1.5666915573086,0.0,0.0,0.0,Governance MEA
Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245712750946221,0.23971002919887,0.243521569247913,0.239014701306973,0.235197316300083,0.242158496712406,0.25237074498038,0.258170371173919,0.269635501341439,0.27082802215563,0.28419298875387,0.286817562854935,0.290068615717466,0.283538224471198,0.291895317838173,0.29068985510366,0.296646482235365,0.289852975950688,0.283481629500646,0.282343153050293,0.277264619654437,0.272117157315465,0.270842958549627,0.266759783973718,0.259722923103218,0.255328001811224,0.251383521337218,0.250109457814994,0.2464101906002,0.244899468162392,0.242787635348805,0.0,0.0,0.0,Governance MEA
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.76040728625505,3.76322086583616,3.7775148506272,3.78907199430817,3.79866172129642,3.80605451887574,3.80381290406789,3.7938643021518,3.78173879167542,3.76818091426507,3.75359348380982,3.73946374160159,3.72606755827394,3.71321693424316,3.69733720784753,3.68514340814779,3.68109019669975,3.66725855554961,3.63755308188552,3.60670891104962,3.57729638026732,3.54112973206969,3.50456897873879,3.47696936088138,3.45849139792239,3.45013875490847,3.45118277601923,3.46251276561035,3.48136566456139,3.50405827920555,3.51831209932977,3.54882805401776,3.58086023461973,3.62166921198567,3.66557155897294,3.70842962797038,3.76831753371306,3.84387989580196,3.9048768984359,3.94971295647541,3.98975497702609,4.02556599367748,4.06248766590947,4.09362414276882,4.11516951190789,4.12620136617916,4.12482065803986,4.1194024900307,4.11737018553614,4.1261608406285,4.1535385908534,4.20734300296783,4.27830001949829,4.35656123931338,4.44339780224553,4.53881555320976,4.64474082524683,4.76499666443817,4.89547522772385,5.03375478776109,5.17890210616636,0.0,0.0,0.0,Governance MEA
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6233986585262,23.7432119605948,24.3181242551732,24.2215032120424,24.8228406510583,24.8221690617817,24.8879935305573,25.0267005628415,25.2598915217379,26.01808841427,26.5773629631441,27.0492685269922,26.7741750130596,27.3853151028431,27.9287115558149,28.5700910256597,28.9046226053708,29.5441721806151,28.7761716040217,29.455940466671,29.3967145172004,29.2841948395159,29.7737141340006,29.6728496175614,29.928896391917,30.7342049804556,31.6236666766336,31.3217079518651,30.3552804827335,29.8886535963741,29.6892676748741,29.0172906000224,29.6229851672765,0.0,Governance MEA
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05262711042112,6.78630147613918,6.59323553250992,6.19216643249772,5.43626559251559,5.19049574394886,5.26409722338871,4.98535693338836,4.66913871939287,4.2405439035816,3.69756641398882,3.98769255444258,3.73954910084837,4.23551832059597,4.07995245999435,5.05519130349569,4.91361872266779,4.79348677923959,2.85276518714934,2.88837906944271,3.22307439152637,3.19549263656622,3.14977744416757,3.41542908312813,2.96179844747117,2.74145613367148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance MEA
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91649940791443,2.82057254447785,2.73580127216874,2.72510894482651,2.52431119603388,2.48436674811709,2.4933637340614,2.45832937786065,2.41636548111992,2.30999264171273,2.19636176286762,2.21525203994202,2.1793468463263,2.26641749058557,2.49150226128509,2.60433312942755,2.45246495492664,2.28633795497893,1.98930397127744,1.93238811080151,1.8966743328423,1.8408441007538,1.62312790599374,1.6496896044444,1.55983968192329,1.52743020528242,1.59450912093299,1.58715383690058,1.66391905189931,1.82334504915152,1.99565037758443,0.0,0.0,0.0,Governance MEA
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.076470215809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance MEA
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27637052323343,5.66350032773799,6.58827325645391,8.31481508377145,23.2883623742583,17.162923905935,17.6850791011742,15.8773781738476,14.6265547652237,16.3902560593233,15.4181492105724,8.44212509175181,7.55084520496938,6.99404896094522,6.74431767198644,6.68758010602017,2.99570845142879,5.60972786360059,4.07261490624092,6.42213179471763,5.70721112966267,6.6501452815583,6.26432543480625,6.79540203858458,6.12708384814535,5.99081115866355,6.61943749242914,5.7512882162032,3.775874467655,5.34546377681073,8.31017726104542,6.55902434351346,6.81066486703117,7.58504120554155,8.21545532695036,10.6174280288548,10.9014211345506,9.2757842948491,10.5620280548102,6.25706112196512,7.24738975172568,9.1857738847838,7.99497614550304,7.31976844469758,6.66663079592853,4.01981481765323,3.52805270519141,5.007910595091,7.2065175334931,5.78183497712184,3.66369105595261,0.0,0.0,0.0,Social MNA
